ScientificName,SpecCode,CommonName,Environments,Subspecies
Taenioides anguillaris,25125,Anguilla eelgoby,"['fresh', 'brackish', 'salt']",[]
Taenioides buchanani,25270,Burmese gobyeel,"['brackish', 'salt']",[]
Taenioides caniscapulus,60103,,"['brackish', 'salt']",[]
Taenioides cirratus,4899,Baliga,"['fresh', 'brackish', 'salt']",[]
Taenioides eruptionis,60104,Cá Nhàm xám,"['brackish', 'salt']",[]
Taenioides esquivel,10001,Bulhond-palingdikkop,"['brackish', 'salt']",[]
Taenioides gracilis,10004,Slender eel goby,"['fresh', 'brackish']",[]
Taenioides jacksoni,6350,Bearded eelgoby,"['fresh', 'brackish']",[]
Taenioides kentalleni,60102,,['salt'],[]
Taenioides limicola,23677,Bearded eel goby,"['brackish', 'salt']",[]
Taenioides mordax,60105,Eastern eel goby,['salt'],[]
Taenioides nigrimarginatus,26870,Blackfin eel goby,"['fresh', 'brackish']",[]
Taenioides purpurascens,60106,Purple eel goby,['salt'],[]
