ScientificName,SpecCode,CommonName,Environments,Subspecies
Awaous acritosus,52402,Roman nose goby,['fresh'],[]
Awaous aeneofuscus,9935,Freshwater goby,"['fresh', 'brackish']",[]
Awaous banana,50323,Gobio de río,"['fresh', 'brackish']",[]
Awaous bustamantei,59373,Meloco,['fresh'],[]
Awaous commersoni,9964,Cabot,"['fresh', 'brackish']",[]
Awaous flavus,47844,橙黃阿胡鰕虎魚,"['fresh', 'brackish']",[]
Awaous fluviatilis,25238,,"['brackish', 'salt']",[]
Awaous grammepomus,11799,Bele,"['fresh', 'brackish']",[]
Awaous guamensis,27290,Bailla,"['fresh', 'brackish', 'salt']",[]
Awaous jayakari,67990,Arabian freshwater goby,"['fresh', 'brackish', 'salt']",[]
Awaous lateristriga,2492,Adima,"['fresh', 'brackish']",[]
Awaous litturatus,61318,,"['fresh', 'brackish']",[]
Awaous macrorhynchus,9937,大吻厚唇鰕虎魚,"['fresh', 'brackish']",[]
Awaous melanocephalus,6595,Batog,"['fresh', 'brackish', 'salt']",[]
Awaous motla,70576,Mahanadi scribbled goby,['fresh'],[]
Awaous ocellaris,15787,Bia,"['fresh', 'brackish', 'salt']",[]
Awaous pallidus,9941,蒼白厚唇鰕虎魚,['fresh'],[]
Awaous personatus,55524,,['fresh'],[]
Awaous stamineus,67119,,['fresh'],[]
Awaous tajasica,46950,River Goby,"['fresh', 'brackish']",[]
