ScientificName,SpecCode,CommonName,Environments,Subspecies
Bollmannia boqueronensis,3838,White-eye goby,['salt'],[]
Bollmannia chlamydes,8273,Góbido cabezón,['salt'],[]
Bollmannia communis,3839,Gobio andrajoso,['salt'],[]
Bollmannia eigenmannorum,59369,Shelf goby,['salt'],[]
Bollmannia gomezi,46822,Colombian goby,['salt'],[]
Bollmannia litura,61019,Citrine goby,['salt'],[]
Bollmannia macropoma,53710,Frailscale goby,['salt'],[]
Bollmannia marginalis,53712,Apostrophe goby,['salt'],[]
Bollmannia ocellata,53713,Gobio penacho,['salt'],[]
Bollmannia stigmatura,53709,Gobio colimanchado,['salt'],[]
Bollmannia umbrosa,53715,Dusky goby,['salt'],[]
