ScientificName,SpecCode,CommonName,Environments,Subspecies
Stenogobius alleni,58657,,"['fresh', 'brackish']",[]
Stenogobius beauforti,26585,Beaufort's goby,['fresh'],[]
Stenogobius blokzeyli,25111,,"['fresh', 'brackish', 'salt']",[]
Stenogobius caudimaculosus,58611,gobie à queue tachetée,['fresh'],[]
Stenogobius fehlmanni,58613,,"['fresh', 'brackish', 'salt']",[]
Stenogobius genivittatus,9997,Cá Bống mấu đai,"['fresh', 'brackish', 'salt']",[]
Stenogobius gymnopomus,9998,Cá Bống gáy trấn,"['fresh', 'brackish', 'salt']",[]
Stenogobius hawaiiensis,56268,O'opu naniha,"['fresh', 'brackish']",[]
Stenogobius hoesei,58614,,['fresh'],[]
Stenogobius ingeri,25113,英氏狭鰕虎鱼,['fresh'],[]
Stenogobius keletaona,64552,Gobie de Keletaona,['fresh'],[]
Stenogobius kenyae,9999,Africa rivergoby,"['fresh', 'brackish']",[]
Stenogobius kyphosus,27575,,"['fresh', 'brackish']",[]
Stenogobius lachneri,26586,Bintuni goby,['fresh'],[]
Stenogobius laterisquamatus,25246,侧鳞狭鰕虎鱼,['fresh'],[]
Stenogobius macropterus,58606,大鰭狹鰕虎魚,['fresh'],[]
Stenogobius marinus,58641,,"['brackish', 'salt']",[]
Stenogobius marqueti,58610,gobie de Marquet,['fresh'],[]
Stenogobius mekongensis,58095,湄公河狭鰕虎鱼,['fresh'],[]
Stenogobius ophthalmoporus,25114,Belunguran,"['fresh', 'brackish']",[]
Stenogobius polyzona,58653,Ambisatra,"['fresh', 'brackish']",[]
Stenogobius psilosinionus,58607,新畿內亞狹鰕虎魚,['fresh'],[]
Stenogobius randalli,58656,gobie de Randall,['fresh'],[]
Stenogobius squamosus,58612,gobie écailleux,['fresh'],[]
Stenogobius watsoni,64167,,['fresh'],[]
Stenogobius yateiensis,60781,Gobie de Yaté,"['fresh', 'brackish']",[]
Stenogobius zurstrasseni,58652,朱氏狭鰕虎鱼,['fresh'],[]
