ScientificName,SpecCode,CommonName,Environments,Subspecies
Knipowitschia byblisia,66346,Byblis Goby,['brackish'],[]
Knipowitschia cameliae,58051,Danube delta dwarf goby,"['fresh', 'brackish']",[]
Knipowitschia caucasica,14505,Asovantokko,"['fresh', 'brackish', 'salt']",[]
Knipowitschia caunosi,66347,Caunos Goby,['brackish'],[]
Knipowitschia croatica,26441,Neretva dwarf goby,['fresh'],[]
Knipowitschia ephesi,46534,Ephesus goby,['fresh'],[]
Knipowitschia goerneri,10784,Corfu dwarf goby,['fresh'],[]
Knipowitschia iljini,47959,Gel-ye Mahi,"['brackish', 'salt']",[]
Knipowitschia longecaudata,16295,Dlinnokhvostyi bychok Knipovicha,"['fresh', 'brackish', 'salt']",[]
Knipowitschia mermere,59351,Marmara goby,"['fresh', 'brackish']",[]
Knipowitschia milleri,10785,Acheron spring goby,['fresh'],[]
Knipowitschia montenegrina,64043,,['fresh'],[]
Knipowitschia mrakovcici,46536,,['fresh'],[]
Knipowitschia panizzae,25978,Adriatic dwarf goby,"['fresh', 'brackish']",[]
Knipowitschia punctatissima,6341,Italian spring goby,['fresh'],[]
Knipowitschia radovici,62436,Norin goby,['fresh'],[]
Knipowitschia thessala,6342,Thessalogovinóe,['fresh'],[]
