ScientificName,SpecCode,CommonName,Environments,Subspecies
Thorogobius alvheimi,68683,Alvheim's goby,['salt'],[]
Thorogobius angolensis,5104,Caboz,['salt'],[]
Thorogobius ephippiatus,7689,Bochecha pintada,['salt'],[]
Thorogobius laureatus,68685,Laurelled goby,['salt'],[]
Thorogobius macrolepis,16347,Ghiozzetto grosse squame,['salt'],[]
Thorogobius rofeni,22797,罗氏猛鰕虎鱼,['salt'],[]
