ScientificName,SpecCode,CommonName,Environments,Subspecies
Mugilogobius abei,23191,Abehaze,"['brackish', 'salt']",[]
Mugilogobius adeia,27418,Marmorikelttitokko,['fresh'],[]
Mugilogobius amadi,6352,Bungu,['fresh'],[]
Mugilogobius cagayanensis,27658,,['fresh'],[]
Mugilogobius cavifrons,15878,Hohoguro-haze,"['fresh', 'brackish', 'salt']",[]
Mugilogobius chulae,23668,Gulstribet kutling,"['fresh', 'brackish', 'salt']",[]
Mugilogobius durbanensis,9973,Durban goby,"['fresh', 'brackish']",[]
Mugilogobius fasciatus,59894,,"['brackish', 'salt']",[]
Mugilogobius filifer,59895,Threadfin mangrove goby,"['fresh', 'brackish']",[]
Mugilogobius flavomaculatus,70537,,['salt'],[]
Mugilogobius fusculus,26512,Obscure goby,"['fresh', 'brackish']",[]
Mugilogobius fuscus,59235,Bia,"['fresh', 'brackish']",[]
Mugilogobius hitam,67564,Black Towuti goby,['fresh'],[]
Mugilogobius karatunensis,25080,,['fresh'],[]
Mugilogobius latifrons,6344,Cá Bống đai,['fresh'],[]
Mugilogobius lepidotus,59896,,['fresh'],[]
Mugilogobius littoralis,59897,Beachrock mangrove goby,"['brackish', 'salt']",[]
Mugilogobius mertoni,27416,Chequered mangrove goby,"['fresh', 'brackish', 'salt']",[]
Mugilogobius myxodermus,55202,粘皮鯔鰕虎魚,['fresh'],[]
Mugilogobius notospilus,61311,Dual-spotted goby,"['fresh', 'brackish', 'salt']",[]
Mugilogobius nuicocensis,65710,,['fresh'],[]
Mugilogobius paludis,52431,Mangrove goby,"['fresh', 'brackish']",[]
Mugilogobius platynotus,59989,Flatback mangrove goby,"['brackish', 'salt']",[]
Mugilogobius platystoma,59990,Indonesian goby,"['fresh', 'brackish', 'salt']",[]
Mugilogobius rambaiae,27417,Queen of Siam goby,"['fresh', 'brackish']",[]
Mugilogobius rexi,59898,,['fresh'],[]
Mugilogobius rivulus,59899,Drain mangrove goby,"['fresh', 'brackish']",[]
Mugilogobius sarasinorum,6351,Bungu,['fresh'],[]
Mugilogobius stigmaticus,59929,Blackspot mangrove goby,['brackish'],[]
Mugilogobius tagala,23671,Bia,"['fresh', 'brackish', 'salt']",[]
Mugilogobius tigrinus,59900,,['brackish'],[]
Mugilogobius wilsoni,59901,Wilson's goby,"['fresh', 'brackish']",[]
Mugilogobius zebra,25081,,['fresh'],[]
