ScientificName,SpecCode,CommonName,Environments,Subspecies
Gobiosoma aceras,54394,White-margined goby,['salt'],[]
Gobiosoma alfiei,67880,Alfie's goby,['salt'],[]
Gobiosoma bosc,3870,Gobido desnudo,"['brackish', 'salt']",[]
Gobiosoma chiquita,46866,Gobio,['salt'],[]
Gobiosoma ginsburgi,3871,Seaboard goby,['salt'],[]
Gobiosoma grosvenori,3872,Rockcut goby,['salt'],[]
Gobiosoma hemigymnum,59380,Amboré zebra,"['brackish', 'salt']",[]
Gobiosoma hildebrandi,46919,希氏鮈鰕虎魚,['salt'],[]
Gobiosoma homochroma,46916,同色鮈鰕虎魚,['salt'],[]
Gobiosoma longipala,3874,Twoscale goby,['salt'],[]
Gobiosoma nudum,46907,Gobio,['salt'],[]
Gobiosoma paradoxum,8293,Góbido,"['brackish', 'salt']",[]
Gobiosoma robustum,3877,Code goby,"['brackish', 'salt']",[]
Gobiosoma schultzi,57963,,['fresh'],[]
Gobiosoma seminudum,54393,Gobio cienoso,['salt'],[]
Gobiosoma spes,28118,Gobio Espes,"['brackish', 'salt']",[]
Gobiosoma spilotum,57962,Isthmian goby,"['brackish', 'salt']",[]
Gobiosoma yucatanum,57260,Gobio yucateco,"['fresh', 'brackish']",[]
