ScientificName,SpecCode,CommonName,Environments,Subspecies
Schismatogobius alleni,68628,,['fresh'],[]
Schismatogobius ampluvinculus,27076,Shima-esohaze,['fresh'],[]
Schismatogobius arscuttoli,68425,,['fresh'],[]
Schismatogobius baitabag,68623,,['fresh'],[]
Schismatogobius bruynisi,11821,勃氏裂身鰕虎魚,['fresh'],[]
Schismatogobius bussoni,68423,,['fresh'],[]
Schismatogobius deraniyagalai,10791,Redneck goby,['fresh'],[]
Schismatogobius essi,68619,,['fresh'],[]
Schismatogobius fuligimentus,58343,,['fresh'],[]
Schismatogobius hoesei,68624,,['fresh'],[]
Schismatogobius insignis,59785,Scaleless goby,"['fresh', 'brackish', 'salt']",[]
Schismatogobius limmoni,69756,,['fresh'],[]
Schismatogobius marmoratus,11822,Kaeru-eso-haze,['fresh'],[]
Schismatogobius mondo,68621,,['fresh'],[]
Schismatogobius pallidus,61673,,['fresh'],[]
Schismatogobius risdawatiae,68424,,['fresh'],[]
Schismatogobius roxasi,23652,Esohaze,['fresh'],[]
Schismatogobius sapoliensis,69757,,['fresh'],[]
Schismatogobius saurii,68422,Eso-haze,['fresh'],[]
Schismatogobius tiola,68617,,['fresh'],[]
Schismatogobius tuimanua,68615,,['fresh'],[]
Schismatogobius vanuatuensis,61936,Schismatogobius du Vanuatu,['fresh'],[]
Schismatogobius vitiensis,62270,,['fresh'],[]
