ScientificName,SpecCode,CommonName,Environments,Subspecies
Chriolepis atrimelum,58043,Black-cheek goby,['salt'],[]
Chriolepis benthonis,57912,Deepwater goby,['salt'],[]
Chriolepis cuneata,46829,Gobio carril,['salt'],[]
Chriolepis dialepta,46830,White-starred goby,['salt'],[]
Chriolepis fisheri,16589,Translucent goby,['salt'],[]
Chriolepis lepidota,47398,Pretty goby,['salt'],[]
Chriolepis minutilla,46825,Gobio,['salt'],[]
Chriolepis roosevelti,57936,Roosevelt's goby,['salt'],[]
Chriolepis semisquamata,46846,Gobio,['salt'],[]
Chriolepis tagus,46833,Gobio misterio,['salt'],[]
Chriolepis vespa,57935,Wasp goby,['salt'],[]
Chriolepis zebra,46827,Gecko goby,['salt'],[]
