ScientificName,SpecCode,CommonName,Environments,Subspecies
Silurus aristotelis,25303,Acheloos catfish,['fresh'],[]
Silurus asotus,6566,Aasianmonni,['fresh'],[]
Silurus biwaensis,8686,Biwa säga,['fresh'],[]
Silurus chantrei,47375,錢氏鯰,['fresh'],[]
Silurus duanensis,62301,,['fresh'],[]
Silurus glanis,289,Danube catfish,"['fresh', 'brackish']",[]
Silurus grahami,25305,Kiinanmonni,['fresh'],[]
Silurus lanzhouensis,25307,兰州鲶,['fresh'],[]
Silurus lithophilus,22951,Iwatoko-namazu,['fresh'],[]
Silurus mento,10397,Junnaninmonni,['fresh'],[]
Silurus meridionalis,25308,Chinese large-mouth catfish,['fresh'],[]
Silurus microdorsalis,25309,Koreanmonni,['fresh'],[]
Silurus soldatovi,28053,Amurinmonni,['fresh'],[]
Silurus triostegus,25310,Esbele,['fresh'],[]
