ScientificName,SpecCode,CommonName,Environments,Subspecies
Acanthopagrus akazakii,63150,,['salt'],[]
Acanthopagrus arabicus,67314,Arabian yellowfin seabream,['salt'],[]
Acanthopagrus australis,8109,Australian sea bream,"['brackish', 'salt']",[]
Acanthopagrus berda,5526,Ambatsindriaka,"['fresh', 'brackish', 'salt']",[]
Acanthopagrus bifasciatus,4543,Bint al nakhodha,"['brackish', 'salt']",[]
Acanthopagrus butcheri,14601,Black bream,"['fresh', 'brackish', 'salt']",[]
Acanthopagrus catenula,67289,Bridled seabream,"['brackish', 'salt']",[]
Acanthopagrus chinshira,63767,Okinawa-kichinu,['salt'],[]
Acanthopagrus datnia,67331,Bengal yellowfin seabream,"['fresh', 'brackish', 'salt']",[]
Acanthopagrus latus,6356,Atavara,"['fresh', 'brackish', 'salt']",[]
Acanthopagrus morrisonae,67330,Western yellowfin seabream,['salt'],[]
Acanthopagrus omanensis,65370,Black Margined Seabream,['salt'],[]
Acanthopagrus pacificus,65896,Bakoko,"['brackish', 'salt']",[]
Acanthopagrus palmaris,8110,Hump-headed bream,"['brackish', 'salt']",[]
Acanthopagrus randalli,65100,Middle East Black Seabream,['salt'],[]
Acanthopagrus schlegelii,6531,Black porgy,"['brackish', 'salt']",[]
Acanthopagrus sheim,67333,Spotted yellowfin seabream,['salt'],[]
Acanthopagrus sivicolus,6583,Minami-kurodai,"['brackish', 'salt']",[]
Acanthopagrus taiwanensis,63153,Taiwan picnic seabream,['salt'],[]
Acanthopagrus vagus,65558,Wandering seabream,"['fresh', 'brackish', 'salt']",[]
