ScientificName,SpecCode,CommonName,Environments,Subspecies
Schroederichthys bivius,838,Holbiche blanche,['salt'],[]
Schroederichthys chilensis,839,Holbiche à taches rouges,['salt'],[]
Schroederichthys maculatus,840,Holbiche petite queue,['salt'],[]
Schroederichthys saurisqualus,61185,Lizard catshark,['salt'],[]
Schroederichthys tenuis,842,Cação-pinto,['salt'],[]
