ScientificName,SpecCode,CommonName,Environments,Subspecies
Leucoraja caribbaea,62520,Maya skate,['salt'],[]
Leucoraja circularis,7614,Cuckoo ray,['salt'],[]
Leucoraja compagnoi,23828,Compagno helerai,['salt'],[]
Leucoraja elaineae,69127,Elaine's skate,['salt'],[]
Leucoraja erinaceus,2557,Igelkottsrocka,['salt'],[]
Leucoraja fullonica,7619,Akanthovatos,['salt'],[]
Leucoraja garmani,1253,Freckled skate,['salt'],[]
Leucoraja lentiginosa,11877,Freckled skate,['salt'],[]
Leucoraja leucosticta,8903,Appelgrauwe rog,['salt'],[]
Leucoraja melitensis,9260,Malta helerai,['salt'],[]
Leucoraja naevus,4326,Baqara Mzahrah,['salt'],[]
Leucoraja ocellata,2562,Big skate,['salt'],[]
Leucoraja pristispina,63975,Saagselg-helerai,['salt'],[]
Leucoraja virginica,62521,Virginia helerai,['salt'],[]
Leucoraja wallacei,7964,Blancmange skate,"['brackish', 'salt']",[]
Leucoraja yucatanensis,51861,Yucatan skate,['salt'],[]
