ScientificName,SpecCode,CommonName,Environments,Subspecies
Caliraja cortezensis,13210,Cortez' ray,['salt'],[]
Caliraja inornata,2558,California ray,['salt'],[]
Caliraja rhina,2566,Gandah,['salt'],[]
Caliraja stellulata,2570,K'ak'ew',['salt'],[]
