ScientificName,SpecCode,CommonName,Environments,Subspecies
Poeciliopsis baenschi,47228,Baenschs tandkarpe,['fresh'],[]
Poeciliopsis balsas,47229,Balsas livebearer,['fresh'],[]
Poeciliopsis catemaco,47230,Catemaco livebearer,['fresh'],[]
Poeciliopsis elongata,46920,Aflang tandkarpe,"['fresh', 'brackish']",[]
Poeciliopsis fasciata,47231,Evätäplämolli,"['fresh', 'brackish']",[]
Poeciliopsis gracilis,3229,Guatopote jarocho,['fresh'],[]
Poeciliopsis hnilickai,47232,Chiapas Kärpfling,['fresh'],[]
Poeciliopsis infans,47233,Guatopote del Lerma,['fresh'],[]
Poeciliopsis jackschultzi,69940,,['fresh'],[]
Poeciliopsis latidens,47234,Breitstreifenkärpfling,"['fresh', 'brackish', 'salt']",[]
Poeciliopsis lucida,47235,Clearfin livebearer,['fresh'],[]
Poeciliopsis lutzi,53654,Guatopote oaxaqueño,['fresh'],[]
Poeciliopsis monacha,26064,Benito-tandkarpe,['fresh'],[]
Poeciliopsis occidentalis,3230,Arizonakärpfling,['fresh'],[]
Poeciliopsis paucimaculata,47236,Fåplettet tandkarpe,['fresh'],[]
Poeciliopsis pleurospilus,62528,Guatopote manchote,['fresh'],[]
Poeciliopsis presidionis,47237,Guatopote de Sinaloa,['fresh'],[]
Poeciliopsis prolifica,47238,Aurinkomolli,"['fresh', 'brackish']",[]
Poeciliopsis retropinna,47239,Buroca toothcarp,['fresh'],[]
Poeciliopsis santaelena,64661,Elena-tandkarpe,['fresh'],[]
Poeciliopsis scarlli,47291,Aavemolli,['fresh'],[]
Poeciliopsis sonoriensis,65075,Sonora topminnow,['fresh'],[]
Poeciliopsis turneri,47292,Apamila-Kärpfling,['fresh'],[]
Poeciliopsis turrubarensis,47293,Barred livebearer,"['fresh', 'brackish']",[]
Poeciliopsis viriosa,47303,Chubby livebearer,['fresh'],[]
