ScientificName,SpecCode,CommonName,Environments,Subspecies
Xiphophorus alvarezi,47328,Blå sværddrager,['fresh'],[]
Xiphophorus andersi,47329,Atoyac-Schwertplaty,['fresh'],[]
Xiphophorus birchmanni,47330,Espada del Tempoal,['fresh'],[]
Xiphophorus clemenciae,6222,Coatzacoalcos swordtail,['fresh'],[]
Xiphophorus continens,47335,El Quince-Schwertträger,['fresh'],[]
Xiphophorus cortezi,47336,Cortez' sværddrager,['fresh'],[]
Xiphophorus couchianus,6223,Espada de Monterrey,['fresh'],[]
Xiphophorus evelynae,11992,Espada del Necaxa,['fresh'],[]
Xiphophorus gordoni,6224,Cuatro Cienegas platyfish,['fresh'],[]
Xiphophorus hellerii,3231,Almindelig sværddrager,"['fresh', 'brackish']",[]
Xiphophorus kallmani,62962,Espada de Catemaco,['fresh'],[]
Xiphophorus kosszanderi,53676,Chapultepec platy,['fresh'],[]
Xiphophorus maculatus,3232,Almindelig platy,['fresh'],[]
Xiphophorus malinche,47339,Espada de Malinche,['fresh'],[]
Xiphophorus mayae,59735,Maya-sværddrager,['fresh'],[]
Xiphophorus meyeri,6225,Espada de Múzquiz,['fresh'],[]
Xiphophorus milleri,47340,Catemaco platyfish,"['fresh', 'brackish']",[]
Xiphophorus mixei,62095,Cuchara-sværddrager,['fresh'],[]
Xiphophorus montezumae,11995,Blauer Montezuma-Schwertträger,['fresh'],[]
Xiphophorus monticolus,62049,Solsværddrager,['fresh'],[]
Xiphophorus multilineatus,47341,Gebänderter Schwertträger,['fresh'],[]
Xiphophorus nezahualcoyotl,47343,Espada montañes,['fresh'],[]
Xiphophorus nigrensis,47351,Espada pigmea El Abra,['fresh'],[]
Xiphophorus pygmaeus,11999,Espada pigmea delgada,['fresh'],[]
Xiphophorus roseni,61813,,['fresh'],[]
Xiphophorus signum,47355,Kiilamiekkapyrstö,['fresh'],[]
Xiphophorus variatus,3233,Espada,['fresh'],[]
Xiphophorus xiphidium,47356,Espada del Soto La Marina,['fresh'],[]
