ScientificName,SpecCode,CommonName,Environments,Subspecies
Cnesterodon brevirostratus,53679,Barrigudinho,['fresh'],[]
Cnesterodon carnegiei,46480,Barrigudinho,['fresh'],[]
Cnesterodon decemmaculatus,4753,Barrigudinho,"['fresh', 'brackish']",[]
Cnesterodon holopteros,63002,Helfinnetandkarpe,['fresh'],[]
Cnesterodon hypselurus,61802,Barrigudinho,['fresh'],[]
Cnesterodon iguape,62765,Iporanga tooth carp,['fresh'],[]
Cnesterodon omorgmatos,61803,Barrigudinho,['fresh'],[]
Cnesterodon pirai,65068,Almeida toothcarp,['fresh'],[]
Cnesterodon raddai,61804,Resistencia toothcarp,['fresh'],[]
Cnesterodon septentrionalis,53677,Sumptandkarpe,['fresh'],[]
