ScientificName,SpecCode,CommonName,Environments,Subspecies
Priapichthys annectens,47314,Aprikoosimolli,['fresh'],[]
Priapichthys caliensis,53635,Cali toothcarp,['fresh'],[]
Priapichthys chocoensis,53637,Choco toothcarp,['fresh'],[]
Priapichthys darienensis,53636,Capetí toothcarp,['fresh'],[]
Priapichthys nigroventralis,53634,Blackfinned toothcarp,['fresh'],[]
Priapichthys panamensis,47321,Olomina,"['fresh', 'brackish']",[]
Priapichthys puetzi,53659,Chompipa de montana,['fresh'],[]
