ScientificName,SpecCode,CommonName,Environments,Subspecies
Cheirocerus abuelo,48431,Abuelo,['fresh'],[]
Cheirocerus eques,48432,Barbudo,['fresh'],[]
Cheirocerus goeldii,48433,Mandi,['fresh'],[]
