ScientificName,SpecCode,CommonName,Environments,Subspecies
Pimelodus absconditus,48890,bagre,['fresh'],[]
Pimelodus albicans,23450,bagre,['fresh'],[]
Pimelodus albofasciatus,47835,Barbudo,['fresh'],[]
Pimelodus altissimus,48462,Bagre cogotúo,['fresh'],[]
Pimelodus argenteus,62851,bagre,['fresh'],[]
Pimelodus atrobrunneus,58425,Mandi,['fresh'],[]
Pimelodus blochii,7556,Bagre cogotúo,"['fresh', 'brackish']",[]
Pimelodus brevis,48463,bagre,['fresh'],[]
Pimelodus britskii,63509,,['fresh'],[]
Pimelodus coprophagus,49396,Mierderito,['fresh'],[]
Pimelodus fur,48464,Mandi,['fresh'],[]
Pimelodus garciabarrigai,48465,加氏油鯰,['fresh'],[]
Pimelodus grosskopfii,12122,Capaz,['fresh'],[]
Pimelodus halisodous,64686,,['fresh'],[]
Pimelodus jivaro,48466,Barbudo,['fresh'],[]
Pimelodus joannis,64687,,['fresh'],[]
Pimelodus luciae,65297,,['fresh'],[]
Pimelodus maculatus,23451,amarillo,['fresh'],[]
Pimelodus microstoma,58419,,['fresh'],[]
Pimelodus multicratifer,65998,,['fresh'],[]
Pimelodus mysteriosus,58426,,['fresh'],[]
Pimelodus navarroi,58424,Rampuche,['fresh'],[]
Pimelodus ornatus,13264,Aracimbora,['fresh'],[]
Pimelodus ortmanni,53231,Mandi,['fresh'],[]
Pimelodus pantaneiro,63716,,['fresh'],[]
Pimelodus paranaensis,53237,Ulappa-antennimonni,['fresh'],[]
Pimelodus pictus,13115,Barbudo,['fresh'],[]
Pimelodus pintado,64283,,['fresh'],[]
Pimelodus platicirris,48467,扁须油鲶,['fresh'],[]
Pimelodus pohli,64001,Mandi,['fresh'],[]
Pimelodus punctatus,58418,斑点大丝油鲶,['fresh'],[]
Pimelodus speciosus,70150,,['fresh'],[]
Pimelodus stewarti,64684,,['fresh'],[]
Pimelodus tetramerus,63452,,['fresh'],[]
