ScientificName,SpecCode,CommonName,Environments,Subspecies
Hemiarius bleekeri,58255,Bleeker's catfish,"['brackish', 'salt']",[]
Hemiarius harmandi,51766,泰国半海鲶,"['fresh', 'brackish', 'salt']",[]
Hemiarius stormii,23388,Armoured sea catfish,"['fresh', 'brackish', 'salt']",[]
Hemiarius verrucosus,63326,Shovelnose sea catfish,['fresh'],[]
