ScientificName,SpecCode,CommonName,Environments,Subspecies
Cathorops agassizii,51594,Bagre gaivota,['fresh'],[]
Cathorops aguadulce,54279,Aguadulce sea catfish,"['fresh', 'brackish']",[]
Cathorops arenatus,51595,砂海鯰,['fresh'],[]
Cathorops belizensis,63689,Bagre de Belice,['brackish'],[]
Cathorops dasycephalus,13472,Bagre barrigón,"['brackish', 'salt']",[]
Cathorops fuerthii,13491,Bagre aguadulce,"['fresh', 'brackish', 'salt']",[]
Cathorops higuchii,63690,Bagre de Higuchi,"['brackish', 'salt']",[]
Cathorops hypophthalmus,13483,Bagre tristón,"['fresh', 'brackish', 'salt']",[]
Cathorops kailolae,63691,Bagre de Kailola,"['fresh', 'brackish']",[]
Cathorops liropus,66220,Bagre conguito,['fresh'],[]
Cathorops manglarensis,63492,,"['fresh', 'brackish']",[]
Cathorops mapale,63325,,"['fresh', 'brackish']",[]
Cathorops melanopus,51769,Bagre prieto,['fresh'],[]
Cathorops multiradiatus,13492,Bagre,"['brackish', 'salt']",[]
Cathorops nuchalis,60688,偏头海鲶,"['fresh', 'brackish']",[]
Cathorops puncticulatus,63446,,['brackish'],[]
Cathorops raredonae,65801,Bagre curadora,"['fresh', 'brackish', 'salt']",[]
Cathorops spixii,960,Arius karaibski,"['brackish', 'salt']",[]
Cathorops steindachneri,13495,Bagre baboso,"['fresh', 'brackish', 'salt']",[]
Cathorops taylori,66477,Taylor's catfish,['fresh'],[]
Cathorops tuyra,13502,Bagre besudo,"['fresh', 'brackish', 'salt']",[]
Cathorops variolosus,60696,杂色海鲶,['fresh'],[]
Cathorops wayuu,67120,Bagre cuinche,"['brackish', 'salt']",[]
