ScientificName,SpecCode,CommonName,Environments,Subspecies
Coloconger cadenati,9067,Cadenati pällangerjas,['salt'],[]
Coloconger canina,61376,Hadoun psí,['salt'],[]
Coloconger eximia,61377,Hadoun jihoafrický,['salt'],[]
Coloconger japonicus,23279,Bake-fusa-anago,['salt'],[]
Coloconger maculatus,69512,Caudal-spot short-tail eel,['salt'],[]
Coloconger meadi,27788,Hadoun mexický,['salt'],[]
Coloconger raniceps,23277,Froghead eel,['salt'],[]
Coloconger saldanhai,70476,,['salt'],[]
Coloconger scholesi,7674,Hadoun malajský,['salt'],[]
