ScientificName,SpecCode,CommonName,Environments,Subspecies
Azurina atrilobata,8279,Castañeta,['salt'],[]
Azurina brevirostris,63553,Shortsnout Chromis,['salt'],[]
Azurina cyanea,3642,Azulejo,['salt'],[]
Azurina elerae,4983,guru,['salt'],[]
Azurina eupalama,11848,Blackspot chromis,['salt'],[]
Azurina hirundo,11849,Castañuela golondrina,['salt'],[]
Azurina intercrusma,11865,Castañuela,['salt'],[]
Azurina lepidolepis,5674,Brown chromis,['salt'],[]
Azurina meridiana,12421,Southern chromis,['salt'],[]
Azurina multilineata,1121,Brown chromis,['salt'],[]
