ScientificName,SpecCode,CommonName,Environments,Subspecies
Neopomacentrus aktites,68697,Western Australian demoiselle,['salt'],[]
Neopomacentrus anabatoides,10224,Betok laut,['salt'],[]
Neopomacentrus aquadulcis,61080,Sweetwater demoiselle,"['brackish', 'salt']",[]
Neopomacentrus azysron,10227,Orange-tailed damsel-fish,['salt'],[]
Neopomacentrus bankieri,12458,Chinese damsel,['salt'],[]
Neopomacentrus cyanomos,8209,Crescent damsel,['salt'],[]
Neopomacentrus fallax,22826,Violet damsel,['salt'],[]
Neopomacentrus filamentosus,12459,Blue-spotted demoiselle,['salt'],[]
Neopomacentrus flavicauda,70460,,['salt'],[]
Neopomacentrus fuliginosus,12460,African demoiselle,['salt'],[]
Neopomacentrus metallicus,10228,guru,['salt'],[]
Neopomacentrus miryae,12461,Miry´s Demoiselle,['salt'],[]
Neopomacentrus nemurus,12462,Bombin,['salt'],[]
Neopomacentrus sindensis,12463,Arabian demoiselle,['salt'],[]
Neopomacentrus sororius,62948,Twin demoiselle,['salt'],[]
Neopomacentrus taeniurus,5705,Blue ribbon demoiselle,"['fresh', 'brackish', 'salt']",[]
Neopomacentrus violascens,5706,guru,['salt'],[]
Neopomacentrus xanthurus,12464,Red Sea demoiselle,['salt'],[]
