ScientificName,SpecCode,CommonName,Environments,Subspecies
Chrysiptera albata,61071,,['salt'],[]
Chrysiptera arnazae,65465,Arnaz's damselfish,['salt'],[]
Chrysiptera biocellata,5693,Deep reef chromis,['salt'],[]
Chrysiptera bleekeri,12521,Bleeker's damsel,['salt'],[]
Chrysiptera brownriggii,5697,'Atoti,['salt'],[]
Chrysiptera burtjonesi,68639,Burt's damselfish,['salt'],[]
Chrysiptera caeruleolineata,5694,Aosuji-suzumedai,['salt'],[]
Chrysiptera caesifrons,68002,Greyback damsel,['salt'],[]
Chrysiptera chrysocephala,64823,Palata,['salt'],[]
Chrysiptera cyanea,5695,Betok ekor merah ambon,['salt'],[]
Chrysiptera cymatilis,60765,Malenesian blue devil,['salt'],[]
Chrysiptera ellenae,70378,Ellen's damselfish,['salt'],[]
Chrysiptera flavipinnis,11966,Yellowfin damsel,['salt'],[]
Chrysiptera galba,12439,Canary demoiselle,['salt'],[]
Chrysiptera giti,63703,Giti damselfish,['salt'],[]
Chrysiptera glauca,5696,Apiapi,['salt'],[]
Chrysiptera hemicyanea,6919,Azure damselfish,['salt'],[]
Chrysiptera maurineae,70379,,['salt'],[]
Chrysiptera niger,11968,Black damselfish,['salt'],[]
Chrysiptera notialis,12447,Southern damsel,['salt'],[]
Chrysiptera oxycephala,5698,Blue-peppered damsel,"['brackish', 'salt']",[]
Chrysiptera papuensis,70380,Papuan damselfish,['salt'],[]
Chrysiptera parasema,12448,Goldtail demoiselle,['salt'],[]
Chrysiptera pricei,61072,Price's damselfish,['salt'],[]
Chrysiptera rapanui,11969,Easter damselfish,['salt'],[]
Chrysiptera rex,5699,King demoiselle,['salt'],[]
Chrysiptera rollandi,5486,Blue-head damsel,['salt'],[]
Chrysiptera sheila,27004,Sheila's damselfish,['salt'],[]
Chrysiptera sinclairi,12449,Sinclair's damoiselle,['salt'],[]
Chrysiptera springeri,12450,Palata,['salt'],[]
Chrysiptera starcki,6601,Damselfish,['salt'],[]
Chrysiptera talboti,5700,Palata,['salt'],[]
Chrysiptera taupou,12451,Fiji damsel,['salt'],[]
Chrysiptera traceyi,5701,Tracey's demoiselle,['salt'],[]
Chrysiptera unimaculata,5702,Damselfish,['salt'],[]
Chrysiptera uswanasi,69105,Uswanas' damselfish,['salt'],[]
