ScientificName,SpecCode,CommonName,Environments,Subspecies
Amphiprion akallopisos,8017,Belohrbta klovnska ribica,['salt'],[]
Amphiprion akindynos,11959,Barrier reef anemonefish,['salt'],[]
Amphiprion allardi,11836,Allard's anemonefish,['salt'],[]
Amphiprion barberi,64181,,['salt'],[]
Amphiprion biaculeatus,6632,Damselfish,['salt'],[]
Amphiprion bicinctus,11837,Clownfish,['salt'],[]
Amphiprion chagosensis,11838,Chagos anemonefish,['salt'],[]
Amphiprion chrysogaster,11839,Clown de l'Île Maurice,['salt'],[]
Amphiprion chrysopterus,4551,'Atoti,['salt'],[]
Amphiprion clarkii,5448,A'samak al muharij clark,['salt'],[]
Amphiprion ephippium,11840,Black-backed anemonefish,['salt'],[]
Amphiprion frenatus,6522,Badut,['salt'],[]
Amphiprion fuscocaudatus,11842,Poisson-clown des Seychelles,['salt'],[]
Amphiprion latezonatus,9206,Blue-lip anemonefish,['salt'],[]
Amphiprion latifasciatus,11844,Madagascar anemonefish,['salt'],[]
Amphiprion leucokranos,9207,Hvidpandet klovnfisk,['salt'],[]
Amphiprion mccullochi,9208,Hvidsnudet klovnfisk,['salt'],[]
Amphiprion melanopus,4654,Badut,['salt'],[]
Amphiprion nigripes,7809,Black-footed clown fish,['salt'],[]
Amphiprion ocellaris,6509,Almindelig klovnfisk,['salt'],[]
Amphiprion omanensis,11856,Dhofar clown fish,['salt'],[]
Amphiprion pacificus,65761,Pacific anemonefish,['salt'],[]
Amphiprion percula,9209,Amfiprion,['salt'],[]
Amphiprion perideraion,2024,Amfiprion zloty,"['brackish', 'salt']",[]
Amphiprion polymnus,8086,Badut,['salt'],[]
Amphiprion rubrocinctus,9212,Australian anemonefish,['salt'],[]
Amphiprion sandaracinos,6523,Bombin,['salt'],[]
Amphiprion sebae,11846,Brown clownfish,['salt'],[]
Amphiprion thiellei,11847,Thielle's anemonefish,['salt'],[]
Amphiprion tricinctus,4655,Maroon clownfish,['salt'],[]
