ScientificName,SpecCode,CommonName,Environments,Subspecies
Zenarchopterus alleni,25571,Allen's river garfish,['fresh'],[]
Zenarchopterus buffonis,17041,Buffonis halfbeak,"['brackish', 'salt']",[]
Zenarchopterus caudovittatus,17111,Longjaw river garfish,['fresh'],[]
Zenarchopterus clarus,25045,Cá lìm kìm,['salt'],[]
Zenarchopterus dispar,9648,Bigiw,"['fresh', 'brackish', 'salt']",[]
Zenarchopterus dunckeri,17043,Duncker's river garfish,['brackish'],[]
Zenarchopterus dux,24759,,"['fresh', 'brackish']",[]
Zenarchopterus ectuntio,24760,Cá lìm kìm,"['fresh', 'brackish']",[]
Zenarchopterus gilli,17112,Estuary garfish,"['fresh', 'brackish', 'salt']",[]
Zenarchopterus kampeni,13014,Jokinokkakala,['fresh'],[]
Zenarchopterus novaeguineae,25579,Fly river garfish,['fresh'],[]
Zenarchopterus ornithocephala,17127,Vogelkop river garfish,['fresh'],[]
Zenarchopterus pappenheimi,24763,Bangkok halfbeak,"['brackish', 'salt']",[]
Zenarchopterus philippinus,27629,菲律宾异鳞鱵,['fresh'],[]
Zenarchopterus quadrimaculatus,53542,四斑异鳞鱵,"['fresh', 'brackish', 'salt']",[]
Zenarchopterus rasori,17114,Short garfish,['salt'],[]
Zenarchopterus robertsi,25584,Robert's river garfish,['fresh'],[]
Zenarchopterus striga,25052,Hooghly halfbeak,"['fresh', 'brackish']",[]
Zenarchopterus xiphophorus,53547,剑异鳞鱵,"['brackish', 'salt']",[]
