ScientificName,SpecCode,CommonName,Environments,Subspecies
Cynopotamus amazonum,51136,Amazoninkoiratetra,['fresh'],[]
Cynopotamus argenteus,23495,dentudo jorobado,['fresh'],[]
Cynopotamus atratoensis,57976,Cachana,['fresh'],[]
Cynopotamus bipunctatus,51888,Dientón,['fresh'],[]
Cynopotamus essequibensis,27860,Adjeni,['fresh'],[]
Cynopotamus gouldingi,52546,克尔丁氏犬齿河脂鲤,['fresh'],[]
Cynopotamus juruenae,52548,朱氏犬齒河脂鯉,['fresh'],[]
Cynopotamus kincaidi,57801,Dentudo,['fresh'],[]
Cynopotamus magdalenae,57977,Chachás,['fresh'],[]
Cynopotamus tocantinensis,52550,Cacunda,['fresh'],[]
Cynopotamus venezuelae,57978,,['fresh'],[]
Cynopotamus xinguano,63561,,['fresh'],[]
