ScientificName,SpecCode,CommonName,Environments,Subspecies
Gephyrocharax atracaudatus,56439,Sardinita,['fresh'],[]
Gephyrocharax caucanus,56881,Sardina,['fresh'],[]
Gephyrocharax chaparae,53314,Chapare-Drüsensalmler,['fresh'],[]
Gephyrocharax chocoensis,53439,Sardina,['fresh'],[]
Gephyrocharax intermedius,53440,Sardinita,['fresh'],[]
Gephyrocharax major,56882,Sardinita,['fresh'],[]
Gephyrocharax martae,56883,Brinconcita,['fresh'],[]
Gephyrocharax melanocheir,51889,Brinconcita,['fresh'],[]
Gephyrocharax sinuensis,58050,Brinconita,['fresh'],[]
Gephyrocharax torresi,67159,,['fresh'],[]
Gephyrocharax valencia,51918,Brückensalmler,['fresh'],[]
Gephyrocharax venezuelae,56933,Venezuela-Drüsensalmler,['fresh'],[]
Gephyrocharax whaleri,53441,,['fresh'],[]
