ScientificName,SpecCode,CommonName,Environments,Subspecies
Serrapinnus aster,67633,,['fresh'],[]
Serrapinnus calliurus,54548,Lambari,['fresh'],[]
Serrapinnus gracilis,28006,,['fresh'],[]
Serrapinnus heterodon,51145,Lambari,['fresh'],[]
Serrapinnus kriegi,53338,Dreipunkttetra,['fresh'],[]
Serrapinnus lucindai,67655,,['fresh'],[]
Serrapinnus microdon,53414,Lambari,['fresh'],[]
Serrapinnus micropterus,54553,Lambari,['fresh'],[]
Serrapinnus notomelas,53336,Lambari,['fresh'],[]
Serrapinnus piaba,23422,Lambari,['fresh'],[]
Serrapinnus potiguar,67628,,['fresh'],[]
Serrapinnus sterbai,66506,,['fresh'],[]
Serrapinnus tocantinensis,67656,,['fresh'],[]
Serrapinnus zanatae,68981,,['fresh'],[]
