ScientificName,SpecCode,CommonName,Environments,Subspecies
Mugil bananensis,4995,Banana mullet,"['brackish', 'salt']",[]
Mugil brevirostris,67996,,['salt'],[]
Mugil broussonnetii,15782,Broussonnet's mullet,"['brackish', 'salt']",[]
Mugil capurrii,13017,Afrikansk multe,"['brackish', 'salt']",[]
Mugil cephalus,785,Aalder,"['fresh', 'brackish', 'salt']",[]
Mugil curema,1086,Aaldu,"['fresh', 'brackish', 'salt']",[]
Mugil curvidens,1087,Dværgmulte,['salt'],[]
Mugil galapagensis,46584,Galapagos mullet,['salt'],[]
Mugil hospes,1088,Hospe Mullet,"['brackish', 'salt']",[]
Mugil incilis,1089,Aarder,"['brackish', 'salt']",[]
Mugil liza,1090,Blueback mullet,"['fresh', 'brackish', 'salt']",[]
Mugil longicauda,67669,,['salt'],[]
Mugil margaritae,67995,,['salt'],[]
Mugil rubrioculus,63515,Lisa Conejo,['salt'],[]
Mugil setosus,13832,Lisa,['salt'],[]
Mugil thoburni,13830,Lisa,['salt'],[]
Mugil trichodon,14701,Anchoa,"['fresh', 'brackish', 'salt']",[]
