ScientificName,SpecCode,CommonName,Environments,Subspecies
Porichthys analis,13547,Crapaud funèbre,['salt'],[]
Porichthys bathoiketes,28223,Isaribi-gama-ankou,['salt'],[]
Porichthys ephippiatus,13548,Crapaud cheval,['salt'],[]
Porichthys greenei,13550,Crapaud de Greene,['salt'],[]
Porichthys kymosemeum,53552,Beatinha,['salt'],[]
Porichthys margaritatus,8220,Bruja,['salt'],[]
Porichthys mimeticus,13551,Crapaud mimétique,['salt'],[]
Porichthys myriaster,3070,Crapaud à nageoire tachetée,['salt'],[]
Porichthys notatus,3071,Crapaud à nageoire unie,['salt'],[]
Porichthys oculellus,13552,Crapaud petit oeil,['salt'],[]
Porichthys oculofrenum,53551,,['salt'],[]
Porichthys pauciradiatus,50091,少輻光蟾魚,['salt'],[]
Porichthys plectrodon,3072,Atlantic Midshipman,['salt'],[]
Porichthys porosissimus,12925,Aniquim-de-areia,['salt'],[]
