ScientificName,SpecCode,CommonName,Environments,Subspecies
Irolita waitii,24062,Lõunaaustraalia iroliitarai,['salt'],[]
Irolita westraliensis,63976,Lääneaustraalia iroliitarai,['salt'],[]
