ScientificName,SpecCode,CommonName,Environments,Subspecies
Ariosoma anago,8234,Belut laut,['salt'],[]
Ariosoma anagoides,7856,Big-eye conger,['salt'],[]
Ariosoma anale,2624,Congrio estirado,['salt'],[]
Ariosoma balearicum,1744,Azorenmuräne,['salt'],[]
Ariosoma bauchotae,58547,Madagaskari puurangerjas,['salt'],[]
Ariosoma coquettei,27789,Giana-nirami-anago,['salt'],[]
Ariosoma dolichopterum,70060,,['salt'],[]
Ariosoma emmae,70397,Emma's short-tail conger,['salt'],[]
Ariosoma fasciatum,17404,Barred conger,['salt'],[]
Ariosoma gilberti,13603,Anguila congrio Panámica,['salt'],[]
Ariosoma gnanadossi,70471,,['salt'],[]
Ariosoma gracile,70559,Slender conger eel,['salt'],[]
Ariosoma hemiaspidus,70472,,['salt'],[]
Ariosoma howensis,63056,Lord Howe conger,['salt'],[]
Ariosoma indicum,70593,Indian stout conger,['salt'],[]
Ariosoma kannani,70560,,['salt'],[]
Ariosoma kapala,58549,Kirevangerjas,['salt'],[]
Ariosoma majus,23281,Ôshiro-anago,['salt'],[]
Ariosoma marginatum,58379,Havai puurangerjas,['salt'],[]
Ariosoma mauritianum,7671,Blunt-tooth conger,['salt'],[]
Ariosoma meeki,58569,Meeki puurangerjas,['salt'],[]
Ariosoma megalops,58551,Suursilm-puurangerjas,['salt'],[]
Ariosoma melanospilos,70058,Four-spot short-tail conger,['salt'],[]
Ariosoma mellissii,9060,Mellissi puurangerjas,['salt'],[]
Ariosoma multivertebratum,63058,Markiisaarte puurangerjas,['salt'],[]
Ariosoma nigrimanum,47151,Adeni puurangerjas,['salt'],[]
Ariosoma obud,58642,Filipiini puurangerjas,['salt'],[]
Ariosoma ophidiophthalmus,58570,Madusilm-puurangerjas,['salt'],[]
Ariosoma opistophthalmum,63191,,['salt'],[]
Ariosoma prorigerum,13623,Congrio del talud,['salt'],[]
Ariosoma sanzoi,66819,Sanzo puurangerjas,['salt'],[]
Ariosoma sazonovi,63059,Sazonovi puurangerjas,['salt'],[]
Ariosoma scheelei,7672,Safio tropical,['salt'],[]
Ariosoma selenops,47177,Congro,['salt'],[]
Ariosoma sereti,63057,Séreti puurangerjas,['salt'],[]
Ariosoma shiroanago,23280,Hǔin-ssol-bung-jang-ǒ,['salt'],[]
Ariosoma sokotranum,58643,Sokotra puurangerjas,['salt'],[]
