ScientificName,SpecCode,CommonName,Environments,Subspecies
Atrobucca adusta,15217,Scorched croaker,"['brackish', 'salt']",[]
Atrobucca alcocki,15955,大眼黑姑魚,['salt'],[]
Atrobucca antonbruun,16012,安东黑姑鱼,['salt'],[]
Atrobucca bengalensis,16024,孟加拉国黑姑鱼,['salt'],[]
Atrobucca brevis,12946,Orange croaker,['salt'],[]
Atrobucca geniae,15959,狭眼黑姑鱼,['salt'],[]
Atrobucca kyushini,15219,Black-spot croaker,['salt'],[]
Atrobucca marleyi,15927,African blackmouth croaker,['salt'],[]
Atrobucca nibe,941,Alakak,['salt'],[]
Atrobucca trewavasae,15956,Trewavas croaker,['salt'],[]
