ScientificName,SpecCode,CommonName,Environments,Subspecies
Umbrina analis,14092,Berrugata espinuda,['salt'],[]
Umbrina broussonnetii,1197,Beach drum,['salt'],[]
Umbrina bussingi,14093,Berrugata ojona,['salt'],[]
Umbrina canariensis,4548,Baardman,['salt'],[]
Umbrina canosai,413,Aastanha,"['brackish', 'salt']",[]
Umbrina cirrosa,1306,Almindelig trommefisk,['salt'],[]
Umbrina coroides,1199,Berrugata arenera,"['brackish', 'salt']",[]
Umbrina dorsalis,14094,Berrugata aleta larga,['salt'],[]
Umbrina galapagorum,14096,Galápagos drum,['salt'],[]
Umbrina imberbis,61346,,['salt'],[]
Umbrina milliae,52905,密氏短须石首鱼,['salt'],[]
Umbrina reedi,52897,里氏短须石首鱼,['salt'],[]
Umbrina roncador,3590,Berrugata aleta amarilla,['salt'],[]
Umbrina ronchus,4547,Calafate-fosco,['salt'],[]
Umbrina steindachneri,10201,Kuy,['salt'],[]
Umbrina wintersteeni,14097,Berrugata de Cortés,['salt'],[]
Umbrina xanti,14098,Berrugata roncadora,['salt'],[]
