ScientificName,SpecCode,CommonName,Environments,Subspecies
Narcine atzi,61441,Atzi akurai,['salt'],[]
Narcine baliensis,68478,Indonesian numbfish,['salt'],[]
Narcine bancroftii,53905,Bancrofti akurai,['salt'],[]
Narcine brasiliensis,2551,Arraia,['salt'],[]
Narcine brevilabiata,15401,Cá Đuối điện mũi hếch,['salt'],[]
Narcine brunnea,15444,Brown electric ray,['salt'],[]
Narcine entemedor,8215,Cortez electric ray,['salt'],[]
Narcine insolita,60940,Madagascar numbfish,['salt'],[]
Narcine leoparda,60942,Leopard numbfish,['salt'],[]
Narcine lingula,15445,Cá Nức,['salt'],[]
Narcine maculata,53950,Cá Đuối điện chấm,['salt'],[]
Narcine oculifera,59101,Bigeye numbfish,['salt'],[]
Narcine prodorsalis,15446,Cá Đuối điện,['salt'],[]
Narcine rierai,25637,Mozambique electric ray,['salt'],[]
Narcine timlei,8206,Black-spotted electric ray,['salt'],[]
Narcine vermiculata,13207,Raie électrique vermiculée,['salt'],[]
