ScientificName,SpecCode,CommonName,Environments,Subspecies
Pteropsaron dabfar,67345,,['salt'],[]
Pteropsaron evolans,23550,Hokaketoragisu,['salt'],[]
Pteropsaron heemstrai,16936,希氏帆鰭鱸鰧,['salt'],[]
Pteropsaron incisum,55115,切齒帆鰭鱸鰧,['salt'],[]
Pteropsaron indicum,69220,Indian signalfish,['salt'],[]
Pteropsaron levitoni,67346,,['salt'],[]
Pteropsaron longipinnis,66875,Midwater sand-diver,['salt'],[]
Pteropsaron natalensis,16935,南非小骨鰧,['salt'],[]
Pteropsaron neocaledonicus,63184,,['salt'],[]
Pteropsaron springeri,64585,Springer's sand-diver,['salt'],[]
