ScientificName,SpecCode,CommonName,Environments,Subspecies
Beaglichthys bleekeri,64088,Bleeker's viviparous brotula,['salt'],[]
Beaglichthys larsonae,64507,,['salt'],[]
Beaglichthys macrophthalmus,54803,Beagle cusk,['salt'],[]
