ScientificName,SpecCode,CommonName,Environments,Subspecies
Nicholsina collettei,22538,科利尼氏鸚嘴魚,['salt'],[]
Nicholsina denticulata,13980,Loro pez loro de diente flojo,['salt'],[]
Nicholsina usta,1151,Budião,['salt'],[]
