ScientificName,SpecCode,CommonName,Environments,Subspecies
Liobagrus aequilabris,64276,,['fresh'],[]
Liobagrus andersoni,25593,퉁가리,['fresh'],[]
Liobagrus anguillicauda,50990,鰻尾,['fresh'],[]
Liobagrus chenghaiensis,70445,,['fresh'],[]
Liobagrus formosanus,17308,Formosannuoliaismonni,['fresh'],[]
Liobagrus hyeongsanensis,68019,,['fresh'],[]
Liobagrus kingi,50991,King's bullhead,['fresh'],[]
Liobagrus marginatoides,60316,擬緣,['fresh'],[]
Liobagrus marginatus,50992,白緣,['fresh'],[]
Liobagrus mediadiposalis,25594,자가사리,['fresh'],[]
Liobagrus nigricauda,10398,黑尾,['fresh'],[]
Liobagrus obesus,60016,Bull-head torrent catfish,['fresh'],[]
Liobagrus reinii,22952,Akaza,['fresh'],[]
Liobagrus somjinensis,65955,,['fresh'],[]
Liobagrus styani,50993,斯氏,['fresh'],[]
