ScientificName,SpecCode,CommonName,Environments,Subspecies
Ambassis agassizii,10550,Agassiz's chanda perch,['fresh'],[]
Ambassis agrammus,15124,Chanda perch,"['fresh', 'brackish']",[]
Ambassis ambassis,61467,Akimbatsy,"['fresh', 'brackish', 'salt']",[]
Ambassis buruensis,11783,Buru glass perchlet,"['fresh', 'brackish']",[]
Ambassis buton,25122,Buton glassy perchlet,"['fresh', 'brackish']",[]
Ambassis dussumieri,9899,Ambache de Dussumier,"['fresh', 'brackish', 'salt']",[]
Ambassis elongata,10551,Disco fish,['fresh'],[]
Ambassis fontoynonti,9900,封氏双边鱼,['fresh'],[]
Ambassis gymnocephalus,4806,Ambache,"['fresh', 'brackish', 'salt']",[]
Ambassis interrupta,5153,Glass perch,"['fresh', 'brackish', 'salt']",[]
Ambassis jacksoniensis,15126,Port Jackson glassfish,"['fresh', 'brackish', 'salt']",[]
Ambassis kopsii,5982,Cá son bièn,"['fresh', 'brackish', 'salt']",[]
Ambassis macleayi,15128,Kuultolasiahven,['fresh'],[]
Ambassis macracanthus,24793,Estuarine glass perchlet,"['fresh', 'brackish', 'salt']",[]
Ambassis marianus,15129,Estuary glassfish,"['fresh', 'brackish']",[]
Ambassis miops,9234,Flagtail glassfish,"['fresh', 'brackish', 'salt']",[]
Ambassis nalua,15133,Aringil,"['fresh', 'brackish', 'salt']",[]
Ambassis natalensis,8016,Ambache,"['fresh', 'brackish', 'salt']",[]
Ambassis urotaenia,9235,Ambache,"['fresh', 'brackish', 'salt']",[]
Ambassis vachellii,15135,Telkara perchlet,"['fresh', 'brackish', 'salt']",[]
