ScientificName,SpecCode,CommonName,Environments,Subspecies
Odontognathus compressus,1654,Arenquillo machete,"['brackish', 'salt']",[]
Odontognathus mucronatus,1655,Arenque-branco,"['fresh', 'brackish', 'salt']",[]
Odontognathus panamensis,1656,Arenquilla panameña,"['brackish', 'salt']",[]
