ScientificName,SpecCode,CommonName,Environments,Subspecies
Apareiodon affinis,23432,Canivete,['fresh'],[]
Apareiodon agmatos,64733,,['fresh'],[]
Apareiodon argenteus,60643,,['fresh'],[]
Apareiodon cavalcante,60644,,['fresh'],[]
Apareiodon davisi,52508,Peixe-rei,['fresh'],[]
Apareiodon gransabana,54758,Koskilevätetra,['fresh'],[]
Apareiodon hasemani,52509,Canivete,['fresh'],[]
Apareiodon ibitiensis,52505,Canivete,['fresh'],[]
Apareiodon itapicuruensis,52512,巴西无颊齿脂鲤,['fresh'],[]
Apareiodon machrisi,52507,馬氏無頰齒脂鯉,['fresh'],[]
Apareiodon orinocensis,61560,,['fresh'],[]
Apareiodon piracicabae,28259,Canivete,['fresh'],[]
Apareiodon tigrinus,60645,,['fresh'],[]
Apareiodon vittatus,52506,Canivete,['fresh'],[]
Apareiodon vladii,62850,,['fresh'],[]
