ScientificName,SpecCode,CommonName,Environments,Subspecies
Soleichthys dori,64644,,['salt'],[]
Soleichthys heterorhinos,22544,Aesop sole,['salt'],[]
Soleichthys maculosus,65230,Spotted sole,['salt'],[]
Soleichthys microcephalus,52438,Smallhead sole,"['brackish', 'salt']",[]
Soleichthys multifasciatus,69707,,['salt'],[]
Soleichthys nigrostriolatus,69708,,['salt'],[]
Soleichthys oculofasciatus,64740,Banded-eye sole,['salt'],[]
Soleichthys serpenpellis,64739,Snakeskin sole,['salt'],[]
Soleichthys siammakuti,25221,Pla bai mai,['salt'],[]
Soleichthys tubiferus,58953,,['salt'],[]
