ScientificName,SpecCode,CommonName,Environments,Subspecies
Leptachirus alleni,65648,Allen's Sole,['fresh'],[]
Leptachirus bensbach,65649,Bensbach River Sole,['fresh'],[]
Leptachirus darwinensis,65650,Darwin Sole,['fresh'],[]
Leptachirus kikori,65651,Kikori River Sole,"['fresh', 'brackish']",[]
Leptachirus klunzingeri,22787,Kimberley sole,"['fresh', 'brackish']",[]
Leptachirus lorentz,65652,Lorentz River Sole,['fresh'],[]
Leptachirus polylepis,65653,Manyscale Sole,['fresh'],[]
Leptachirus robertsi,65654,Robert's Sole,['fresh'],[]
Leptachirus triramus,65655,Three-line Sole,['fresh'],[]
