ScientificName,SpecCode,CommonName,Environments,Subspecies
Plataplochilus cabindae,9698,Cabinda-Leuchtaugenfisch,['fresh'],[]
Plataplochilus chalcopyrus,60326,Flame lampeye,['fresh'],[]
Plataplochilus eliasi,69636,,['fresh'],[]
Plataplochilus loemensis,55966,Loeme lampeye,['fresh'],[]
Plataplochilus miltotaenia,9699,Punajuovatähtisilmä,['fresh'],[]
Plataplochilus mimus,69515,,['fresh'],[]
Plataplochilus ngaensis,9700,Kristallitähtisilmä,['fresh'],[]
Plataplochilus pulcher,69516,,['fresh'],[]
Plataplochilus terveri,9701,Ogôoué lampeye,['fresh'],[]
