ScientificName,SpecCode,CommonName,Environments,Subspecies
Hisonotus acuen,67843,,['fresh'],[]
Hisonotus aky,62606,,['fresh'],[]
Hisonotus alberti,70183,,['fresh'],[]
Hisonotus armatus,64654,,['fresh'],[]
Hisonotus bocaiuva,67599,,['fresh'],[]
Hisonotus bockmanni,67116,,['fresh'],[]
Hisonotus brunneus,66014,,['fresh'],[]
Hisonotus carreiro,66011,,['fresh'],[]
Hisonotus charrua,63643,,"['fresh', 'brackish']",[]
Hisonotus chromodontus,63835,,['fresh'],[]
Hisonotus depressicauda,50432,扁尾筛耳鲶,['fresh'],[]
Hisonotus depressinotus,50464,扁背小美腹鯰,['fresh'],[]
Hisonotus devidei,70184,,"['fresh', 'brackish']",[]
Hisonotus dinizae,70185,,['fresh'],[]
Hisonotus francirochai,50442,弗氏小美腹鯰,['fresh'],[]
Hisonotus heterogaster,66015,,['fresh'],[]
Hisonotus hungy,63573,,['fresh'],[]
Hisonotus iota,64930,,['fresh'],[]
Hisonotus laevior,50446,Verkkovasamamonni,['fresh'],[]
Hisonotus leucofrenatus,50448,Juovavasamamonni,['fresh'],[]
Hisonotus leucophrys,64941,,['fresh'],[]
Hisonotus maculipinnis,50451,Tähniline sihtselgsäga,['fresh'],[]
Hisonotus megaloplax,64942,,['fresh'],[]
Hisonotus montanus,64943,,['fresh'],[]
Hisonotus nigricauda,50468,Catfish,['fresh'],[]
Hisonotus notatus,50454,Cascudinho,['fresh'],[]
Hisonotus notopagos,66010,,['fresh'],[]
Hisonotus pachysarkos,70195,,['fresh'],[]
Hisonotus paulinus,50456,巴西小美腹鯰,['fresh'],[]
Hisonotus prata,66012,,['fresh'],[]
Hisonotus ringueleti,58327,,['fresh'],[]
Hisonotus taimensis,50470,塔伊姆小美腹鯰,['fresh'],[]
Hisonotus thayeri,68210,,['fresh'],[]
Hisonotus vespuccii,68202,,['fresh'],[]
Hisonotus vireo,66013,,['fresh'],[]
