ScientificName,SpecCode,CommonName,Environments,Subspecies
Brochiloricaria chauliodon,50639,阿根廷突牙甲鯰,['fresh'],[]
Brochiloricaria macrodon,50640,Cascudo espada,['fresh'],[]
