ScientificName,SpecCode,CommonName,Environments,Subspecies
Ancistrus abilhoai,65208,,['fresh'],[]
Ancistrus agostinhoi,65209,,['fresh'],[]
Ancistrus aguaboensis,58428,,['fresh'],[]
Ancistrus amaris,69988,,['fresh'],[]
Ancistrus bodenhameri,50237,Barbón,['fresh'],[]
Ancistrus bolivianus,50241,Boliivia harjasnina,['fresh'],[]
Ancistrus brevifilis,50238,Barbón,['fresh'],[]
Ancistrus brevipinnis,50239,Cascudo,['fresh'],[]
Ancistrus bufonius,50240,Carachama,['fresh'],[]
Ancistrus caucanus,50243,Corroncho,['fresh'],[]
Ancistrus centrolepis,50244,刺鱗鯰,['fresh'],[]
Ancistrus chagresi,50245,查氏鯰,['fresh'],[]
Ancistrus cirrhosus,23347,Antennenwels,['fresh'],[]
Ancistrus claro,57536,Sokkelopartamonni,['fresh'],[]
Ancistrus clementinae,50247,Raspabalsa,['fresh'],[]
Ancistrus cryptophthalmus,49988,Sokkopartamonni,['fresh'],[]
Ancistrus cuiabae,57537,Armored catfish,['fresh'],[]
Ancistrus damasceni,50248,达氏鲶,['fresh'],[]
Ancistrus dolichopterus,12213,Blauer Antennenharnischwels,['fresh'],[]
Ancistrus dubius,50249,Pirambocaya,['fresh'],[]
Ancistrus erinaceus,50250,猬鲶,['fresh'],[]
Ancistrus eustictus,50251,真斑鯰,['fresh'],[]
Ancistrus falconensis,65299,,['fresh'],[]
Ancistrus formoso,49990,Cascudo,['fresh'],[]
Ancistrus fulvus,50252,微黃鯰,['fresh'],[]
Ancistrus galani,49989,Luolapartamonni,['fresh'],[]
Ancistrus greeni,58430,Carachama,['fresh'],[]
Ancistrus gymnorhynchus,50256,納氏毛鯰,['fresh'],[]
Ancistrus heterorhynchus,50257,Carachama,['fresh'],[]
Ancistrus hoplogenys,50260,Bodozinho,['fresh'],[]
Ancistrus jataiensis,62157,,['fresh'],[]
Ancistrus jelskii,50277,Carachama,['fresh'],[]
Ancistrus kellerae,69986,,['fresh'],[]
Ancistrus latifrons,50278,Raspabalsa,['fresh'],[]
Ancistrus leoni,69990,,['fresh'],[]
Ancistrus leucostictus,48231,Gelbpunkt-Antennenwels,['fresh'],[]
Ancistrus lineolatus,53503,線紋鯰,['fresh'],[]
Ancistrus lithurgicus,48232,石紋鯰,['fresh'],[]
Ancistrus macrophthalmus,50279,Corroncho,['fresh'],[]
Ancistrus maculatus,50280,斑駁鯰,['fresh'],[]
Ancistrus malacops,50281,Carachama,['fresh'],[]
Ancistrus maracasae,48233,姥鯰,['fresh'],[]
Ancistrus marcapatae,50047,Carachama,['fresh'],[]
Ancistrus martini,50282,Corroncho,['fresh'],[]
Ancistrus mattogrossensis,50283,馬托鯰,['fresh'],[]
Ancistrus maximus,68839,,['fresh'],[]
Ancistrus megalostomus,50284,大口鯰,['fresh'],[]
Ancistrus minutus,58429,,['fresh'],[]
Ancistrus miracollis,70107,,['fresh'],[]
Ancistrus montanus,50286,山鯰,['fresh'],[]
Ancistrus mullerae,65210,,['fresh'],[]
Ancistrus multispinis,50303,Barbadinho,['fresh'],[]
Ancistrus nudiceps,48235,裸头鲶,['fresh'],[]
Ancistrus occidentalis,50294,Carachama,['fresh'],[]
Ancistrus occloi,50304,Carachama,['fresh'],[]
Ancistrus parecis,62694,,['fresh'],[]
Ancistrus patronus,69992,,['fresh'],[]
Ancistrus pirareta,53588,Pirambocaya,['fresh'],[]
Ancistrus piriformis,53587,Pirambocaya,['fresh'],[]
Ancistrus ranunculus,51577,Bredhovedet sugemalle,['fresh'],[]
Ancistrus reisi,62156,,['fresh'],[]
Ancistrus saudades,69994,,['fresh'],[]
Ancistrus sericeus,50061,Carachama,['fresh'],[]
Ancistrus spinosus,50307,Carachama,['fresh'],[]
Ancistrus stigmaticus,50308,Barbadinho,['fresh'],[]
Ancistrus tamboensis,50309,Mosaik-Harnischwels,['fresh'],[]
Ancistrus taunayi,50310,Cascudo de espinhos,['fresh'],[]
Ancistrus temminckii,50312,Børstenæset sugemalle,['fresh'],[]
Ancistrus tolima,66936,,['fresh'],[]
Ancistrus tombador,62155,,['fresh'],[]
Ancistrus trinitatis,48200,特立尼达岛毛鲶,['fresh'],[]
Ancistrus triradiatus,49169,三線鯰,['fresh'],[]
Ancistrus variolus,50319,Carachama,['fresh'],[]
Ancistrus verecundus,62693,,['fresh'],[]
Ancistrus vericaucanus,66934,,['fresh'],[]
Ancistrus yanesha,70578,,['fresh'],[]
Ancistrus yutajae,69997,,['fresh'],[]
