ScientificName,SpecCode,CommonName,Environments,Subspecies
Peckoltia bachi,49956,Bode osoro,['fresh'],[]
Peckoltia braueri,48228,布劳尔半鲶,['fresh'],[]
Peckoltia brevis,49958,Bode cabra,['fresh'],[]
Peckoltia caenosa,64156,,['fresh'],[]
Peckoltia capitulata,66594,,['fresh'],[]
Peckoltia cavatica,62153,,['fresh'],[]
Peckoltia compta,65613,,['fresh'],[]
Peckoltia ephippiata,67896,,['fresh'],[]
Peckoltia furcata,50034,Carachama,['fresh'],[]
Peckoltia greedoi,67897,,['fresh'],[]
Peckoltia lineola,64157,,['fresh'],[]
Peckoltia lujani,67898,,['fresh'],[]
Peckoltia multispinis,12214,Bristlemouth catfish,['fresh'],[]
Peckoltia oligospila,49963,,['fresh'],[]
Peckoltia otali,66593,,['fresh'],[]
Peckoltia pankimpuju,64788,,['fresh'],[]
Peckoltia sabaji,61553,,['fresh'],[]
Peckoltia simulata,66595,,['fresh'],[]
Peckoltia vermiculata,49977,,['fresh'],[]
Peckoltia vittata,49978,Raitakorupleko,['fresh'],[]
Peckoltia wernekei,69983,,['fresh'],[]
