ScientificName,SpecCode,CommonName,Environments,Subspecies
Farlowella acus,11280,Aguja,['fresh'],[]
Farlowella altocorpus,63504,,['fresh'],[]
Farlowella amazonum,50538,Acarí espada,['fresh'],[]
Farlowella colombiensis,53514,Kolumbiannokkamonni,['fresh'],[]
Farlowella curtirostra,49356,Aguja,['fresh'],[]
Farlowella gianetii,69975,,['fresh'],[]
Farlowella gracilis,50539,Kleiner Nadelwels,['fresh'],[]
Farlowella hahni,50542,vieja,['fresh'],[]
Farlowella hasemani,50544,黑斯曼管吻鯰,['fresh'],[]
Farlowella henriquei,50545,Verkkonokkamonni,['fresh'],[]
Farlowella isbruckeri,53511,Koveranokkamonni,['fresh'],[]
Farlowella jauruensis,50547,巴西管吻鯰,['fresh'],[]
Farlowella knerii,50548,Kners Schnabelwels,['fresh'],[]
Farlowella mariaelenae,50550,Aguja,['fresh'],[]
Farlowella martini,50551,Lyhytnokkamonni,['fresh'],[]
Farlowella mitoupibo,70003,,['fresh'],[]
Farlowella nattereri,48329,Hoikkanokkamonni,['fresh'],[]
Farlowella odontotumulus,53510,Kaitanokkamonni,['fresh'],[]
Farlowella oxyrryncha,50541,Leveänokkamonni,['fresh'],[]
Farlowella paraguayensis,53512,Levynokkamonni,['fresh'],[]
Farlowella platorynchus,53513,Kiilanokkamonni,['fresh'],[]
Farlowella reticulata,48332,Goret,['fresh'],[]
Farlowella rugosa,48331,Goré-zégwi,['fresh'],[]
Farlowella schreitmuelleri,50549,Tummanokkamonni,['fresh'],[]
Farlowella smithi,50554,Pikkunokkamonni,['fresh'],[]
Farlowella taphorni,53507,塔氏管吻鯰,['fresh'],[]
Farlowella venezuelensis,50555,Aguja,['fresh'],[]
Farlowella vittata,50537,Aguja,['fresh'],[]
Farlowella wuyjugu,70057,,['fresh'],[]
Farlowella yarigui,67586,,['fresh'],[]
