ScientificName,SpecCode,CommonName,Environments,Subspecies
Genioliparis ferox,51499,,['salt'],[]
Genioliparis kafanovi,64091,,['salt'],[]
Genioliparis lindbergi,56209,林氏吻趾狮子鱼,['salt'],[]
