ScientificName,SpecCode,CommonName,Environments,Subspecies
Paraliparis abyssorum,51865,,['salt'],[]
Paraliparis acutidens,64566,,['salt'],[]
Paraliparis adustus,65369,Brown snailfish,['salt'],[]
Paraliparis albeolus,51442,,['salt'],[]
Paraliparis albescens,58805,,['salt'],[]
Paraliparis alius,66523,,['salt'],[]
Paraliparis amerismos,66524,,['salt'],[]
Paraliparis andriashevi,56176,,['salt'],[]
Paraliparis antarcticus,54754,,['salt'],[]
Paraliparis anthracinus,59673,Coalskin snailfish,['salt'],[]
Paraliparis aspersus,56180,,['salt'],[]
Paraliparis ater,59674,Sooty snailfish,['salt'],[]
Paraliparis atramentatus,24136,Inki-uo,['salt'],[]
Paraliparis atrolabiatus,59675,Darklip snailfish,['salt'],[]
Paraliparis attenuatus,60842,,['salt'],[]
Paraliparis auriculatus,59676,Smallcheek snailfish,['salt'],[]
Paraliparis australiensis,59677,Australian snailfish,['salt'],[]
Paraliparis australis,16875,澳洲副狮子鱼,['salt'],[]
Paraliparis avellaneus,59678,Nutty snailfish,['salt'],[]
Paraliparis badius,59679,Dark brown snailfish,['salt'],[]
Paraliparis balgueriasi,58826,,['salt'],[]
Paraliparis bathybius,15564,Arktisk dybhavsringbug,['salt'],[]
Paraliparis bipolaris,51866,双极副狮子鱼,['salt'],[]
Paraliparis brunneocaudatus,59680,Browntail snailfish,['salt'],[]
Paraliparis brunneus,59681,Brown snailfish,['salt'],[]
Paraliparis bullacephalus,65373,Bubble-head snailfish,['salt'],[]
Paraliparis calidus,54154,Limace ardente,['salt'],[]
Paraliparis camilarus,66525,,['salt'],[]
Paraliparis caninus,66176,,['salt'],[]
Paraliparis carlbondi,62195,,['salt'],[]
Paraliparis cephalus,25260,Blackbelly snailfish,['salt'],[]
Paraliparis cerasinus,56205,樱红副狮子鱼,['salt'],[]
Paraliparis challengeri,57345,查氏副狮子鱼,['salt'],[]
Paraliparis charcoti,58567,查康氏副狮子鱼,['salt'],[]
Paraliparis copei,10694,Blacksnout seasnail,['salt'],[]
Paraliparis coracinus,59682,Black snailfish,['salt'],[]
Paraliparis costatus,59683,Black ribbed snailfish,['salt'],[]
Paraliparis csiroi,59684,Loweye snailfish,['salt'],[]
Paraliparis dactyloides,51444,似指副狮子鱼,['salt'],[]
