ScientificName,SpecCode,CommonName,Environments,Subspecies
Epinephelus adscensionis,14,Badejo,['salt'],[]
Epinephelus aeneus,426,Acour,"['brackish', 'salt']",[]
Epinephelus akaara,5158,Ca song cham do,['salt'],[]
Epinephelus albomarginatus,6005,Captain fine,['salt'],[]
Epinephelus amblycephalus,6459,Anak keretang,['salt'],[]
Epinephelus analogus,348,Cabrilla,['salt'],[]
Epinephelus andersoni,5523,Bulang,"['brackish', 'salt']",[]
Epinephelus areolatus,5367,Areolate grouper,['salt'],[]
Epinephelus awoara,7329,Aohata,['salt'],[]
Epinephelus bilobatus,7331,Brown-spotted rock-cod,['salt'],[]
Epinephelus bleekeri,7333,Babunjai,['salt'],[]
Epinephelus bontoides,6460,Dusky rock cod,['salt'],[]
Epinephelus bruneus,7335,Ca song nau,['salt'],[]
Epinephelus caninus,9217,Cachorro,['salt'],[]
Epinephelus chlorocephalus,7337,Lokos,['salt'],[]
Epinephelus chlorostigma,5524,Berttamah,['salt'],[]
Epinephelus clippertonensis,61252,Lokos,['salt'],[]
Epinephelus coeruleopunctatus,6440,Abo-abo,['salt'],[]
Epinephelus coioides,6465,Abo-abo,"['brackish', 'salt']",[]
Epinephelus corallicola,6466,Abo-abo,"['brackish', 'salt']",[]
Epinephelus costae,9224,Aleksandria kivikoha,['salt'],[]
Epinephelus craigi,69504,Brokenbar Grouper,['salt'],[]
Epinephelus cyanopodus,5349,Blue maori,['salt'],[]
Epinephelus daemelii,7338,Black cod,['salt'],[]
Epinephelus diacanthus,7340,Aohata-modoki,['salt'],[]
Epinephelus drummondhayi,1204,Calico grouper,['salt'],[]
Epinephelus epistictus,7341,Black-dotted rock-cod,['salt'],[]
Epinephelus erythrurus,7343,Cloudy grouper,"['brackish', 'salt']",[]
Epinephelus fasciatomaculosus,6467,Banded reef-cod,['salt'],[]
Epinephelus fasciatus,5348,Abadèche,"['brackish', 'salt']",[]
Epinephelus faveatus,7344,Barred-chest grouper,['salt'],[]
Epinephelus flavocaeruleus,7345,Blågul koralbars,['salt'],[]
Epinephelus fuscoguttatus,4460,Aka-madarahata,['salt'],[]
Epinephelus fuscomarginatus,69505,Darkmargin grouper,['salt'],[]
Epinephelus gabriellae,7346,Gabriella's grouper,['salt'],[]
Epinephelus geoffroyi,69479,,['salt'],[]
Epinephelus goreensis,4961,Avaia,['salt'],[]
Epinephelus guttatus,15,Arigua,['salt'],[]
Epinephelus heniochus,7347,Bridled grouper,['salt'],[]
Epinephelus hexagonatus,6660,Baraka,['salt'],[]
Epinephelus howlandi,7348,Blacksaddle grouper,['salt'],[]
Epinephelus indistinctus,7349,Lokos,['salt'],[]
Epinephelus insularis,69480,Baraka,['salt'],[]
Epinephelus irroratus,7393,Lokos,['salt'],[]
Epinephelus itajara,16,Atlantska orjaška kirnja,"['brackish', 'salt']",[]
Epinephelus japonicus,69478,Brownspotted grouper,['salt'],[]
Epinephelus kupangensis,68868,Fivebar grouper,['salt'],[]
Epinephelus labriformis,8196,Cabrilla,['salt'],[]
Epinephelus lanceolatus,6468,௨ல்டா கலவா,"['brackish', 'salt']",[]
Epinephelus latifasciatus,7350,Banded grouper,['salt'],[]
Epinephelus lebretonianus,7351,Lokos,['salt'],[]
Epinephelus longispinis,7352,Cabot sale,['salt'],[]
Epinephelus macrospilos,6661,Bigspot rockcod,['salt'],[]
Epinephelus maculatus,5350,Bantulon,['salt'],[]
Epinephelus magniscuttis,6469,Cabot aux yeux verts,['salt'],[]
Epinephelus malabaricus,6439,Anid,"['brackish', 'salt']",[]
Epinephelus marginatus,6470,Awro,['salt'],[]
Epinephelus melanostigma,6471,Alteng,['salt'],[]
Epinephelus merra,4923,Abo-abo,['salt'],[]
Epinephelus miliaris,7353,Ata'ata-uli,['salt'],[]
Epinephelus morio,17,Ameerika kivikoha,['salt'],[]
Epinephelus morrhua,5353,Ata'ata-tusitusi,['salt'],[]
Epinephelus multinotatus,7354,Alovo,['salt'],[]
Epinephelus ongus,6472,Abo-abo,"['brackish', 'salt']",[]
Epinephelus poecilonotus,7357,Baraka,"['brackish', 'salt']",[]
Epinephelus polylepis,7358,Lokos,['salt'],[]
Epinephelus polyphekadion,6473,Abo-abo,['salt'],[]
Epinephelus polystigma,6474,Bulang,"['fresh', 'brackish']",[]
Epinephelus posteli,7359,Boutsou,['salt'],[]
Epinephelus quinquefasciatus,66479,Mérou géant du Pacifique,['salt'],[]
Epinephelus quoyanus,6475,Abo-abo,['salt'],[]
Epinephelus radiatus,7360,Bulang,['salt'],[]
Epinephelus retouti,7361,Akahata-modoki,['salt'],[]
Epinephelus rivulatus,6001,Bulang,['salt'],[]
Epinephelus sexfasciatus,4825,Abo-abo,['salt'],[]
Epinephelus socialis,7362,'Atara,['salt'],[]
Epinephelus spilotoceps,5837,Asdhaan faana,['salt'],[]
Epinephelus stictus,7363,Aohata-modoki,['salt'],[]
