ScientificName,SpecCode,CommonName,Environments,Subspecies
Hyporthodus acanthistius,9205,Baqueta,['salt'],[]
Hyporthodus chabaudi,7336,Garoupa bigotuda,['salt'],[]
Hyporthodus cifuentesi,9219,Cabrilla gallina,['salt'],[]
Hyporthodus darwinensis,7339,Darwin grouper,['salt'],[]
Hyporthodus ergastularius,7342,Banded rockcod,['salt'],[]
Hyporthodus exsul,9228,10-spine grouper,['salt'],[]
Hyporthodus flavolimbatus,1205,Cherna blanca,['salt'],[]
Hyporthodus haifensis,9262,Cherne sahariano,['salt'],[]
Hyporthodus mystacinus,1206,Bigeyed grouper,['salt'],[]
Hyporthodus nigritus,1207,Black gouper,['salt'],[]
Hyporthodus niphobles,9594,Baqueta ploma,['salt'],[]
Hyporthodus niveatus,1208,Badejo branco,['salt'],[]
Hyporthodus octofasciatus,7355,Bandiet-klipkabeljou,['salt'],[]
Hyporthodus perplexus,7356,Lokos,['salt'],[]
Hyporthodus quernus,6371,Grouper,['salt'],[]
Hyporthodus septemfasciatus,6574,Bar rockcod,['salt'],[]
