ScientificName,SpecCode,CommonName,Environments,Subspecies
Mycteroperca acutirostris,9386,Badèche peigne,['salt'],[]
Mycteroperca bonaci,1209,Abade bonaci,['salt'],[]
Mycteroperca cidi,1210,Abado blanco,['salt'],[]
Mycteroperca fusca,9391,Abade,['salt'],[]
Mycteroperca interstitialis,1211,Abadejo,['salt'],[]
Mycteroperca jordani,3333,Baya,['salt'],[]
Mycteroperca microlepis,1212,Abadejo,"['brackish', 'salt']",[]
Mycteroperca olfax,8204,Bacalao,['salt'],[]
Mycteroperca phenax,1213,Abadejo,"['brackish', 'salt']",[]
Mycteroperca prionura,9394,Cabrilla chiruda,['salt'],[]
Mycteroperca rosacea,9398,Cabrilla calamaria,['salt'],[]
Mycteroperca rubra,1214,Abade,['salt'],[]
Mycteroperca tigris,1215,Abadejo,['salt'],[]
Mycteroperca venenosa,1216,Aguaji,['salt'],[]
Mycteroperca xenarcha,3334,Abade jaspeado,"['brackish', 'salt']",[]
