ScientificName,SpecCode,CommonName,Environments,Subspecies
Heteroclinus adelaidae,52465,Adelaide weedfish,"['brackish', 'salt']",[]
Heteroclinus antinectes,60605,Natal weedfish,['salt'],[]
Heteroclinus eckloniae,51519,Kelp weedfish,['salt'],[]
Heteroclinus equiradiatus,60606,Ogilby's weedfish,['salt'],[]
Heteroclinus heptaeolus,51517,Common weedfish,['salt'],[]
Heteroclinus johnstoni,52470,Johnstons weedfish,['salt'],[]
Heteroclinus kuiteri,64526,,['salt'],[]
Heteroclinus macrophthalmus,52466,Large-eye weedfish,['salt'],[]
Heteroclinus marmoratus,56924,Slender weedfish,['salt'],[]
Heteroclinus nasutus,51518,Largenose weedfish,['salt'],[]
Heteroclinus perspicillatus,51521,Common weedfish,['salt'],[]
Heteroclinus puellarum,59442,Girls weedfish,['salt'],[]
Heteroclinus roseus,23743,Beni-asahiginpo,['salt'],[]
Heteroclinus tristis,52467,Forster's weedfish,['salt'],[]
Heteroclinus whiteleggii,56204,Banded weedfish,['salt'],[]
Heteroclinus wilsoni,56202,Wilsons weedfish,['salt'],[]
