ScientificName,SpecCode,CommonName,Environments,Subspecies
Cancelloxus burrelli,16984,Slank platanna-klipvis,"['brackish', 'salt']",[]
Cancelloxus elongatus,16991,Whiteblotched klipfish,"['brackish', 'salt']",[]
Cancelloxus longior,59428,Elongate sand klipfish,['salt'],[]
