ScientificName,SpecCode,CommonName,Environments,Subspecies
Hoplolatilus chlupatyi,15341,Cameleon tilefish,['salt'],[]
Hoplolatilus cuniculus,5792,Dusky tilefish,['salt'],[]
Hoplolatilus erdmanni,63936,Triton tilefish,['salt'],[]
Hoplolatilus fourmanoiri,12832,Gulplettet teglfisk,['salt'],[]
Hoplolatilus fronticinctus,5793,Blue-saddled tilefish,['salt'],[]
Hoplolatilus geo,54468,傑奧似弱棘魚,['salt'],[]
Hoplolatilus luteus,12830,Gul teglfisk,['salt'],[]
Hoplolatilus marcosi,13010,Redback sand tilefish,['salt'],[]
Hoplolatilus oreni,15379,奥氏似弱棘鱼,['salt'],[]
Hoplolatilus pohle,54470,Pohle's tilefish,['salt'],[]
Hoplolatilus purpureus,15342,Exocet ungu,['salt'],[]
Hoplolatilus randalli,65924,Randall's tilefish,['salt'],[]
Hoplolatilus starcki,5794,Blue tilefish,['salt'],[]
