ScientificName,SpecCode,CommonName,Environments,Subspecies
Synodus binotatus,7292,Anoli à deux taches,['salt'],[]
Synodus bondi,68039,Sharpnose lizardfish,['salt'],[]
Synodus capricornis,55101,Anoli à Capricorn,['salt'],[]
Synodus dermatogenys,12620,Anoli bigarré,['salt'],[]
Synodus doaki,12890,Arrowtooth lizardfish,['salt'],[]
Synodus evermanni,14147,Anoli tacheté,['salt'],[]
Synodus falcatus,61178,,['salt'],[]
Synodus fasciapelvicus,64927,,['salt'],[]
Synodus foetens,2719,Al-alibot,"['brackish', 'salt']",[]
Synodus fuscus,22956,Suna-eso,['salt'],[]
Synodus gibbsi,60907,,['salt'],[]
Synodus hoshinonis,7941,Anoli oreille noire,"['brackish', 'salt']",[]
Synodus indicus,7942,Anoli indien,['salt'],[]
Synodus intermedius,2720,Al-alibot,['salt'],[]
Synodus isolatus,64934,Pāpa hakatara,['salt'],[]
Synodus jaculum,7943,Anoli phare,['salt'],[]
Synodus kaianus,7398,Black lizardfish,['salt'],[]
Synodus lacertinus,8219,Anoli chilien,['salt'],[]
Synodus lobeli,58374,Aosuji-eso,['salt'],[]
Synodus lucioceps,2721,Anoli californien,['salt'],[]
Synodus macrocephalus,10708,大首狗母魚,['salt'],[]
Synodus macrops,8299,Anoli croix,['salt'],[]
Synodus macrostigmus,68040,Largespot lizardfish,['salt'],[]
Synodus marchenae,50023,Huavina,['salt'],[]
Synodus mascarensis,64060,,['salt'],[]
Synodus mundyi,64980,,['salt'],[]
Synodus nigrotaeniatus,68214,Blackstripe lizardfish,['salt'],[]
Synodus oculeus,10707,Irezumi-ome-eso,['salt'],[]
Synodus orientalis,64649,Asian lizardfish,['salt'],[]
Synodus pacificus,69248,Omega lizardfish,['salt'],[]
Synodus poeyi,2722,Calango,['salt'],[]
Synodus pylei,64981,,['salt'],[]
Synodus randalli,58509,兰氏狗母鱼,['salt'],[]
Synodus rubromarmoratus,10706,Conor,['salt'],[]
Synodus sageneus,10734,Anoli poignard,['salt'],[]
Synodus sanguineus,64982,,['salt'],[]
Synodus saurus,1771,Aharbabou,['salt'],[]
Synodus scituliceps,14155,Anoli liguise,['salt'],[]
Synodus sechurae,14156,Anoli iguane,['salt'],[]
Synodus similis,24640,Ear-spot lizardfish,['salt'],[]
Synodus synodus,2723,Anoli commun,['salt'],[]
Synodus taiwanensis,63420,,['salt'],[]
Synodus tectus,10328,Lizardfish,['salt'],[]
Synodus ulae,7399,Five-band lizardfish,['salt'],[]
Synodus usitatus,10705,熊野狗母魚,['salt'],[]
Synodus variegatus,5398,Aka-eso,['salt'],[]
Synodus vityazi,65544,,['salt'],[]
