ScientificName,SpecCode,CommonName,Environments,Subspecies
Fundulopanchax amieti,9708,Amiets killi,['fresh'],[]
Fundulopanchax arnoldi,9709,Arnoldinviiripyrstö,['fresh'],[]
Fundulopanchax avichang,59921,,['fresh'],[]
Fundulopanchax cinnamomeus,9725,Cinnamon Killi,['fresh'],[]
Fundulopanchax clauseni,67241,,['fresh'],[]
Fundulopanchax deltaensis,54029,Delta killi,['fresh'],[]
Fundulopanchax fallax,54026,Hehkuviiripyrstö,['fresh'],[]
Fundulopanchax filamentosus,9736,Blue killi,['fresh'],[]
Fundulopanchax gardneri,9739,Blue lyretail,['fresh'],[]
Fundulopanchax gresensi,62245,,['fresh'],[]
Fundulopanchax gularis,9743,Afiosemion zheltyi,['fresh'],[]
Fundulopanchax intermittens,63218,Berg-Wunderkärpfling,['fresh'],[]
Fundulopanchax kamdemi,63491,,['fresh'],[]
Fundulopanchax lacustris,56565,Ejagham killi,['fresh'],[]
Fundulopanchax mamfensis,56567,Mamfe killi,['fresh'],[]
Fundulopanchax marmoratus,9758,Marbled killifish,['fresh'],[]
Fundulopanchax mirabilis,9767,Lasur-Wunderkärpfling,['fresh'],[]
Fundulopanchax moensis,63216,Berg-Wunderkärpfling,['fresh'],[]
Fundulopanchax ndianus,9769,Deba-ogoin,['fresh'],[]
Fundulopanchax oeseri,9774,Nfvong,['fresh'],[]
Fundulopanchax powelli,49699,鮑氏底鰕鮰,['fresh'],[]
Fundulopanchax puerzli,9778,Miekkaviiripyrstö,['fresh'],[]
Fundulopanchax robertsoni,9786,Purjeviiripyrstö,['fresh'],[]
Fundulopanchax rubrolabialis,9788,Punahuuliviiripyrstö,['fresh'],[]
Fundulopanchax scheeli,9789,Deba-ogoin,['fresh'],[]
Fundulopanchax sjostedti,9792,Afiosemion zolotopolosyi,['fresh'],[]
Fundulopanchax spoorenbergi,9794,Deba-ogoin,['fresh'],[]
Fundulopanchax traudeae,63217,,['fresh'],[]
Fundulopanchax walkeri,2473,Ghana Prachtkärpfling,['fresh'],[]
